PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,class
-188670051080585.0,-624909903856.1765,-42049816.968689956,4933123.71761696,-3763627.6172193065,4678046.639632074,-116196.09750124154,-4249.429371616547,4507.892707140643,-21897.57648548181,MALIGNANT
304995898475868.1,-203900537814.36792,79093260.84858789,-39865217.08107394,15523946.69702563,-7165617.899472467,205592.9934937055,29486.01756835515,-10101.098948902218,18586.445262687783,MALIGNANT
16051373645012.312,-564750082471.1829,-12229037.642524794,1716391.8143836185,-9356509.823570706,-4810180.032029964,92263.52605669215,23017.314226761686,-1807.7586717992926,-20553.460919182355,MALIGNANT
195499119750174.5,4016284474740.284,-251120602.1633315,86443471.44059585,41532025.41040638,-12820912.965991085,366815.92143754516,209664.72646482414,-50790.92290072792,397093.59497489,MALIGNANT
4106404057889.625,-99731147206.87329,191864005.64867717,-140692858.04540876,25032461.47465768,12290794.645111464,-179403.35262300464,-39088.43351642073,24846.349732392646,-199840.76445718625,MALIGNANT
-232286123981828.75,85637439055.74377,13039372.755602255,-47620206.52151501,37496244.16438195,-4249852.26791323,173694.19110771478,-6870.536555948031,-11062.086071342244,85238.12421036678,MALIGNANT
-124732006279778.94,-646990480638.7056,-18547325.570085615,-4618254.128592167,-13491824.090398517,-3425653.820572585,49723.34308887666,-28828.045385630587,4906.251040523239,-64079.935612636975,MALIGNANT
339270400746305.9,2098358531208.5884,-297134492.6906429,166228506.10833737,10115670.877111461,4509864.893684208,-239853.36333155175,449504.4898964162,-97774.90211761656,1285053.2012735587,MALIGNANT
-131838681185616.03,-668827621954.5016,-17847059.273772508,-5311667.175564934,-18956121.815337814,1478239.2063501053,-70300.22929842,-25700.703651621072,10903.475674170139,-98977.0652792516,MALIGNANT
-172043387656422.1,-694568323151.8215,-39213039.44187029,5757631.261075046,-17304385.07502439,646595.1935247807,-61938.185480436616,-27421.413661192113,3770.8547388854568,-27055.039205397425,MALIGNANT
-81716889747423.38,-652640369365.8015,-15105303.581672728,-3186695.256267503,-20616304.072396778,-3030497.251898712,27848.461149482337,-37787.52210889313,8846.241297525066,-95407.33189839013,MALIGNANT
-63169058156813.06,-587998714408.919,-22663830.110988453,2123482.487230066,-4580867.045125589,-5040892.828811625,110070.15326208524,-30629.186994934913,2584.2619138929476,-63356.346402481635,MALIGNANT
-119343189729195.4,-597221957256.0941,26251158.44330515,-34288283.14229785,-5476589.3689037375,261072.24019148014,-3750.3557942098396,-49251.467871098066,9600.549501822861,-132290.8374995802,MALIGNANT
14951650735096.25,214614105477.43518,-20949749.76130283,-7308679.111881781,34366391.9157515,5452998.600352818,-46164.29840238414,-38109.65249137308,2328.8485754210014,36181.78497687728,MALIGNANT
651638777868451.5,208256236315.3872,78946177.45194425,-17367051.952560376,10891103.32564516,964655.4792198744,-49391.4394857772,213169.31831025294,-39721.74347334576,465120.6735709082,MALIGNANT
12605129972248.875,-432518518546.76526,120397570.15983851,-87357657.43771815,644565.4328926615,-3392406.364551744,96346.47819190923,-71193.24371957197,12278.82992589509,-156248.2771368395,MALIGNANT
-113789810633411.9,-482549542799.89465,-12779081.175749213,-10617082.79391316,13875518.23781642,-7525936.230996886,216926.42041103783,-63150.43490204092,2495.7458888587753,-97980.7661901754,MALIGNANT
-176338699995288.56,-677295047263.1836,-18360885.612539977,-8594630.129159417,-14438669.782645162,-4152396.198478396,68873.63836985682,-39019.91755465551,5639.594862111859,-100790.0977703529,MALIGNANT
-85282991394468.72,-638821075625.6519,-19764336.886780277,-704579.6537966244,-14144259.891891867,-3030686.3149603186,40722.941126035745,-42908.33242017157,7520.054899536764,-82213.9526693584,MALIGNANT
175686912320681.0,-468457111541.40564,25485320.868369117,-11370081.712213796,-3366950.971311342,-2983597.059687551,75947.24347385114,-49396.9622547567,9044.271495157423,-138203.09649373608,MALIGNANT
382866968213813.1,-385086864710.7101,99904565.20806853,-43812363.90025821,-7770934.450179804,-2593301.4404819184,64160.88928295772,-41785.005191213204,11303.294291700626,-185111.31145408886,MALIGNANT
-139425255209742.6,-678469434668.1846,-31655998.4819953,3218574.9366262145,-18517126.209575415,117430.77451291028,-43589.1067443526,-36256.8139567835,10144.222953673117,-73759.68272708444,MALIGNANT
-156337284127388.5,-691972663937.2462,-40245843.9680179,7640679.235212646,-19485430.95098049,-1514841.0285642457,-12014.919758540484,-42243.564472642,9133.229767728597,-55666.37362541442,MALIGNANT
-147775927784207.28,-688174252986.7661,-33926060.47112664,4169567.536453549,-20380353.13484168,-1435642.1689841498,-13679.753295446626,-41864.932798728536,9947.854575374433,-69017.12701729851,MALIGNANT
-165174404743880.53,-666355523225.0135,-55201579.68604284,16166201.237596652,-10799347.33267561,703215.9536154517,-45136.914900296266,-34585.528125128614,6479.925170538467,-31048.70557238059,MALIGNANT
-152668723579140.44,-477164756758.33093,-113941359.49478355,51956461.39139244,9110759.58907197,-1791173.9911345062,48071.2262824317,-9677.180738574236,-5850.930590236865,81734.08558646377,MALIGNANT
-41736243814296.75,-641231476482.6818,-14630216.683777988,-352358.3607783355,-24651589.193991765,-1507498.7045020647,-17357.7205590354,-39344.27473480877,10964.40916927643,-101118.03864821658,MALIGNANT
-143855841411036.25,-693568138937.883,-45165780.87370245,11895023.52158286,-24102526.135927428,-2282292.1276740083,-4802.844700289105,-39427.032593420125,8830.601968695362,-63128.19197009237,MALIGNANT
11895271834231.875,-611054266771.3645,-2759171.625340387,-4086933.8746551014,-22309419.180764865,-1943327.870305331,-3546.835602774524,-42863.35936121653,10763.467022635803,-94261.63365938976,MALIGNANT
-118468010615560.53,40903588299.54187,-249103514.70292848,133520719.51008822,17893884.028140064,-8895341.453617712,232101.39670972223,334105.79164479655,-51368.75722913972,370378.76970747585,MALIGNANT
405187607951999.0,-382166889748.25714,93103820.75533454,-37414100.86041975,-11090017.518908113,1199159.0294889514,-48010.1419508329,-37009.4147463291,10085.846546274726,-98893.9506373106,MALIGNANT
25121102289118.375,-525531864522.07214,-41320696.94661215,21015052.65131952,-10490404.435852375,-448869.2233577287,-47699.04861467965,51019.64887797167,-11225.939161498696,193257.60890282536,MALIGNANT
-88634347900164.38,-658430316174.6202,-22729812.565949365,1290859.6636935957,-20344482.474260334,-3529878.0514234826,40151.1137159394,-35444.82625755462,8307.541735924908,-91664.962762196,MALIGNANT
-120846499281075.0,-669732923249.1729,-35673309.14966568,7168292.863887612,-17125552.70476283,-4369368.218304558,68368.9885075907,-33449.83745198372,5366.194119518954,-97317.13183177527,MALIGNANT
-4166129012420.125,-531598607880.90515,13256011.722818628,-17150093.91003068,-12431974.42442181,3841620.9772354127,-115752.89654389521,7993.377816696429,5295.895882654153,-25088.432820147842,MALIGNANT
14684009190355.875,-451319014447.1918,23604056.706837088,-23867628.131084014,10970988.250430617,-1526140.3632006834,62291.38164211014,-61932.10627534795,5624.990090859188,-46199.22069558932,MALIGNANT
147336134912185.75,-497422796801.22327,31494765.692439362,-17096048.30088469,-6520570.685742989,-3681271.000869314,85405.01686318191,-37620.965239044366,8349.40746742795,-135935.52942101067,MALIGNANT
82844707318660.38,-495801785231.1066,11654006.580015108,-9441617.804496247,-105572.87216138467,-2031760.901963338,43988.88280667059,-15925.99347627363,1283.275383762386,-7768.409429074498,MALIGNANT
-58747333076291.625,-377857504070.13275,46368771.039412275,-46183416.677873045,16173894.57679892,-4237709.846812798,134397.23828204867,-67078.51685143255,2857.2987213569395,-36461.0225826258,MALIGNANT
17711058765387.438,-437209621945.315,-28736604.495714337,9956863.075440925,11041411.178460542,-3733033.970738765,124604.84423133227,-51714.76114272721,4502.051480509672,-98105.94187591202,MALIGNANT
-16401910788325.438,-554016500399.7944,-26401952.19123505,8055953.170887988,-5426907.8905570395,828687.4867446544,-44557.15031838066,-15286.10912289462,1201.6767477907015,41107.944485678185,MALIGNANT
25523468854446.562,-197291181645.92334,-85274789.4536733,42808205.444102705,28546071.485045936,-2977072.663375767,149865.02896407177,-49035.68001865069,634.9397055529444,-70340.57098477233,MALIGNANT
7213585609720.3125,-438157576239.69464,-50657504.92048134,23560921.08536413,7362998.27924129,4092095.3675446096,-89019.82184577767,-48808.71210411856,3960.3379703494174,36576.95126379285,MALIGNANT
291192882346406.4,-467103863439.24664,64387879.77015747,-26766598.03625859,-24444219.13517718,-1170011.8372338046,-18044.03317898715,11375.712766630142,8237.480103696664,-106164.7841688869,MALIGNANT
158331303718742.62,-516325075041.90985,37193398.53457822,-19486972.748219807,-12642960.229956873,-837013.2684735525,-54.704237436832045,-44958.232520570105,10820.007281309063,-122168.88043464339,MALIGNANT
49212876494161.69,-580891972263.1199,12159657.558088139,-11188481.543665472,-17122689.325593032,-1303862.2081780478,-5109.811819017968,-44067.28391193441,10270.861360482686,-97303.86863615541,MALIGNANT
58819958740314.31,-372089740455.6167,-17116553.85040638,5057439.4711217545,10511252.011394914,-4370804.102404732,118569.3577003649,45629.32320968542,-12792.359486602407,86543.79927090136,MALIGNANT
-138115668150687.31,-600037301872.6653,-62852903.37079502,22331009.170973048,-1134892.7849683017,1838473.9846720654,-62928.542139656056,-34037.33329001203,984.2605564292207,61687.47439859974,MALIGNANT
-98721336106411.97,-514695179428.0762,69146517.78226618,-61673003.2856988,-133368.30311110616,2515207.651937539,-64210.28525708505,-44071.21925012436,8295.715858434192,-17865.42917922122,MALIGNANT
-89770323517739.44,-548087148842.5266,50144702.366294816,-48195795.00073402,169325.8322874345,2354018.7431795024,-35696.29946008825,-45398.81330312307,13475.172546730184,-139868.96438589107,MALIGNANT
-191572176526318.8,-580660319331.0104,11763971.368865222,-30974620.08314984,737955.6841172427,5455757.141847344,-131590.07378064492,-22891.895160392512,6736.81321175391,10383.9317525835,MALIGNANT
-199881998781972.06,-511333438846.4209,42653874.38780616,-52677045.26215607,3993206.056951966,15814614.168216944,-379249.0417662885,30224.53245022773,4375.160506122422,151851.49756592177,MALIGNANT
292776316565665.75,-463874053996.9569,66342762.74334888,-28133109.07722557,-20355281.289163984,-2234078.384425067,24348.05470426811,-31006.553516271764,12515.070462980319,-177091.47571659397,MALIGNANT
-122890599538599.69,-69089044269.58997,46426496.14245163,-57602743.68587603,46670808.10459429,-9933579.464524029,357514.4972816776,-95957.7206338764,2200.4320414807153,-120880.59941270604,MALIGNANT
109146794437978.0,411156148139.016,-108916763.5075433,53888460.38663399,48443881.22711867,-8436987.575927986,330264.47611532494,34303.881644994064,-16310.440135092584,-5264.318006307512,MALIGNANT
9552935751678.0,-493486505774.6657,16812909.302715167,-18955543.012723874,4697011.323161107,708069.9443399394,-16220.680443739466,-41299.48682194062,2483.310926422051,27157.976727999056,MALIGNANT
-99678681725430.94,-616808120154.3267,-45273766.40553224,14387456.191196287,-9883318.09508454,443257.5803193422,-43393.559470096414,-22687.27427506415,569.5232217699413,13272.337268498937,MALIGNANT
-12274070000196.625,-362744293726.9975,128472886.35238557,-95993639.43346967,11746012.389780726,1990895.773432462,5434.187178865121,-61158.63923118127,15984.68113135776,-167266.0452217287,MALIGNANT
374759886899217.75,-392024023857.2012,100896469.46869607,-44996473.59657925,-8929649.835390512,-368631.70639448427,7069.145186174366,-50816.71010290676,13392.296221277782,-175383.9851763213,MALIGNANT
212022318049990.75,-336576288229.552,117540965.2491446,-70424627.74121545,10396361.859476577,2663647.931214741,-20733.383227749822,-54958.6770597174,12445.494905865267,-115525.98422341514,MALIGNANT
492114721104070.75,-217567398280.3269,120455610.08781587,-50795930.12264913,5000143.987664562,3420999.057075877,-63091.63263130137,-17356.961480910464,5708.520118292647,-34680.40790926571,MALIGNANT
-167047886227005.28,-703810740259.5698,-42260192.015666656,8366749.620689742,-24712421.485881794,-830730.4757487783,-48156.642426045946,-20458.718081010127,5595.211393964735,-9241.418283032635,MALIGNANT
96881579605130.56,-561641453596.2072,27991558.849608317,-17756517.393175427,-19964599.5727247,-1366323.814492069,-13914.159521037052,-36181.84004257885,8877.769748535895,-76561.40618782073,MALIGNANT
-60253676045572.06,1110545294688.4634,-323514772.2019006,166010402.17418295,45361649.47435415,-15483147.464364098,472395.93108052004,172526.15229056744,-41304.3099530684,159627.37028716164,MALIGNANT
-7067389257300.25,-127336341880.4779,-157810244.1346535,86256462.66343608,26412913.57738929,-8033310.779049564,238380.53580326488,78200.42497537716,-24041.169654905512,147803.99576516895,MALIGNANT
-156547954075856.75,10552894690447.781,381956599.22378004,-477816688.3930213,-26225295.166968178,-20503644.801748436,387667.294634357,-325199.23524414684,40498.46678499575,-305775.0796103366,MALIGNANT
-300864842394024.94,2250567650332.5903,486059123.75892204,-400649390.89262223,3752515.328414347,6563952.840507215,-199358.7871867994,-72292.6968920932,13337.509756147268,125810.0989587465,MALIGNANT
-297429662107733.94,3879977192228.506,865016475.6219913,-677236273.1392384,33403977.151198108,472809.17746969406,33925.94936743521,-368479.74600101146,50346.47750815781,-216293.86093319004,MALIGNANT
17306469881554.5,-592881693991.2407,4713016.820796341,-8845040.185468744,-14117400.037861366,-2602916.8467173623,34197.39444141422,-51098.54181568035,9913.920743678162,-106555.22261358661,MALIGNANT
329208699113873.4,-388336805618.35583,62042524.3008789,-23277614.88518056,-5930879.487059306,3922298.1152211507,-121389.44341860419,-22414.786492731906,3598.987083390919,48348.317790758876,MALIGNANT
-22784958749104.0,-600666033296.1888,-8849340.454692408,-3227649.124047607,-11855393.951733958,-3558841.3535492285,59334.58911080928,-36689.68582805349,6387.581326446751,-80543.0047895592,MALIGNANT
292127105520057.6,-355927971675.5386,57081454.54574107,-23974252.931310598,4879556.465067159,-5497439.2026592195,151681.85805242986,14385.620675882172,-4026.6068014375633,-52181.29133088014,MALIGNANT
290385179128045.0,-404193751255.0257,39137690.8287013,-11553999.56840517,-5405692.291569449,-4630950.830374025,111076.92736539277,55700.22314404173,-3306.4034336970617,-68106.99919097361,MALIGNANT
209529084099561.38,-431546965875.56757,64507755.66069658,-34621909.55983685,-534977.1168960147,-5045082.847186988,143975.35504924203,-46483.681851947724,9244.364231975316,-196635.12405267797,MALIGNANT
229842214651967.75,-470414238995.6457,73818118.69356667,-38144843.00485659,-12148823.535390176,-2582127.0193852223,51342.45453181512,-40381.10846633616,9781.020422883419,-156539.84678944756,MALIGNANT
209076163055143.2,-333652755500.36566,-36162796.89703287,29636911.706584983,322679.78136456385,-5938963.050621346,154019.7398198037,278324.7888595119,-29278.601915196778,119712.49070650246,MALIGNANT
32198828989664.625,273130239940.69458,-225417377.4098305,125566091.77002686,30107411.736407746,-7940539.346110281,265294.9303581318,29178.144757930793,-15362.488956468289,10068.63333238392,MALIGNANT
29149818056034.312,-570197631432.4299,26058176.037756562,-22072087.81870388,-12005985.464895602,8687908.560557326,-211492.77457521347,-9169.490190397715,15861.41411690231,-115368.17153815704,MALIGNANT
-30633377219888.625,-585669347138.8965,25032276.391942203,-26155963.52009957,-13194511.254029538,4902738.154876882,-131664.93541882114,-21683.814171088092,13952.537853950762,-109240.93209557643,MALIGNANT
-180999669365548.12,-689706301174.9755,-53748852.78304034,14506834.28788291,-16363586.359465504,-2107029.636240217,-3865.084392746504,11265.985084314561,-2646.709997841015,48251.69842209841,MALIGNANT
-190523990761943.94,-556703144385.7039,-58869807.56543037,14252787.463429347,8797083.627974603,-8797100.205373349,235931.2002069409,-25650.73375838663,-1170.4420004902931,-82604.39915677285,MALIGNANT
112124438761126.12,-563361732080.6154,21530407.542621985,-12340574.809211519,-26618901.98347645,-1978930.7888411048,-6957.5503817839635,-38360.73307451646,12769.338403471458,-125365.31169888371,MALIGNANT
444541006986815.75,-169263280399.28662,24792500.221337184,6753749.798432212,3194417.5357250236,-4765826.000943007,124634.41640277635,194689.70438303245,-24484.308827822075,114313.89330800631,MALIGNANT
70290239701407.06,646354920584.2347,223950776.56136858,-169838079.7159867,51883139.38574073,-8692226.276385056,344040.2298787256,-80647.01470071534,3425.289236604025,-103220.04182305175,MALIGNANT
-122130834190186.28,911434822583.5275,-261053277.87538624,125521864.40279599,48905301.936615705,-5871024.667704798,85800.2500661083,40283.807040257336,-68044.1684199749,1007365.0712467845,MALIGNANT
-94639962991756.78,-606908643378.2637,-4155961.6536928266,-12206688.361360218,-5865579.160781417,-2225865.4480039463,41888.46802116603,-49863.09784697963,7494.419356429396,-79250.543790086,MALIGNANT
81138648867956.94,-510701808213.2814,28069532.27516511,-20172282.014225747,-2288841.5472097956,-2341759.716297266,61192.422884608066,-47015.732176139136,8558.057476244445,-117112.35675066276,MALIGNANT
211783407127891.94,-503088334418.9435,47758706.25730352,-22033001.584138718,-20380865.35982535,33563.45667948667,-43326.95997980445,-32797.86397582269,10886.421474761224,-100946.89757472154,MALIGNANT
-172998067154800.72,-644693286289.2456,-43711308.31061517,7654186.9694125205,-6710459.875557557,-1417906.9222687846,12595.819169599956,-31261.76366755239,1924.4576191419583,-26070.56446581332,MALIGNANT
-67574228376989.125,-528947517204.554,34452009.992905185,-36442873.24529478,3439974.508569535,-4883176.167688667,130703.39481242353,-43147.44757342171,4851.608994680264,-92806.29591419028,MALIGNANT
-121890735280619.69,-218228881290.96216,206792264.08043557,-158233189.19166616,15172044.142688204,4150226.881651755,-77520.25732045448,-26184.32975044951,4855.3598416970235,71396.56364015586,MALIGNANT
-209169990733065.56,815224697619.389,3284414452.0393353,3645144985.919567,94427930.74681719,-13173996.908413514,329145.31011966366,-3290517.842937444,367951.2525299708,-1683615.0654524649,MALIGNANT
286338038285868.9,-435137921251.2797,66925922.96913938,-29525178.620390955,-10155181.61588863,3420054.0039162594,-82422.78626766824,-21447.587500690584,12448.952557963432,-139325.24862758748,MALIGNANT
136600572305986.06,-162360083723.3568,-39272373.45554904,21841275.39403753,22128136.070077118,-2736897.7399106743,122992.92666681757,8202.109966480522,-5376.445721673033,-4773.145317807059,MALIGNANT
-288377405808780.94,-506741811463.1961,-75504392.33008756,15769655.777294492,22307304.958624948,-4368926.04452746,167339.9658141076,-81237.9881264642,5588.247633208557,-112994.25182228413,MALIGNANT
-14983802241909.375,-448987381998.7917,-51796480.63934896,22737420.38238114,9155675.371800844,-4462559.006481484,115445.53344397117,19880.401499839754,-8387.989875893116,72249.14336100113,MALIGNANT
-98027953189582.84,-496316938260.9888,15864936.43911317,-27705554.08502863,10779680.458182584,399676.5618192125,39646.052850759006,-58869.67379495942,10093.929515184718,-157655.41987224345,MALIGNANT
36029288852206.56,-10476376319.567139,-423943.33093607426,-14768602.539192308,35426531.08109443,1519761.706498683,57205.50297079192,-61978.4342345678,4841.263346425261,-41178.41352928339,MALIGNANT
-39058226417929.5,168149481021.02417,269663439.1976963,-199964448.75995374,48776875.662065834,981698.7370749465,131164.26515039048,-137342.22365625566,24012.69393118141,-255906.29974967666,MALIGNANT
-95352518362884.75,-140774338186.08716,110343973.64030136,-95121210.40604983,33064327.948184755,5338950.560395919,-45621.739952015356,-72551.40998146917,7750.707549929739,-2213.5094042755773,MALIGNANT
-130761107866867.97,-658916255845.8763,-31353678.07055196,3370892.3703715056,-12431970.7123506,-3759025.1440163334,60970.78365818276,-42072.05799782993,6139.182387469864,-74834.63352442381,MALIGNANT
22324855940560.25,-572430417752.5613,24887848.54716231,-21933666.663967717,-11245282.375797715,-2822753.4310699543,52515.8749566499,-46779.691397823306,10241.983419259097,-133955.81125425943,MALIGNANT
-168570668009647.53,-31594518325.87195,-77017454.91042525,20994981.752600856,33564210.90205093,2825562.2285634396,-272915.25914308405,-17247.722834615633,-81666.39019196825,1586558.455581711,MALIGNANT
521447683478422.5,-93132166190.21875,65911787.58259712,-15095169.015731636,15421076.884703,4522239.322650986,-78704.38019662169,-147.88323411019883,-2117.2764339874775,69452.90778408342,MALIGNANT
3207092130366.5625,-382252517161.1652,-42664080.26712577,17114769.270537056,9453684.78211138,-3190033.0232007746,86060.71762854689,27453.83701663954,-10809.872384201812,85462.55916789241,MALIGNANT
-129502094465499.66,442604713912.0311,11925692.22533995,-44958976.51021288,43554365.48245387,-3467230.3516868018,174434.4989501538,-6736.756959753788,-9905.498349029462,85058.65767807857,MALIGNANT
-79682007860029.6,-66210538441.267334,-29833052.152516164,-4119596.6510165147,23325912.75084122,-295006.19403117336,51703.162388428245,8554.462055349737,-7487.282283152717,87595.88312845348,MALIGNANT
-200291228449075.62,-696644938787.0424,-56385601.5453825,14521557.268397992,-12997542.463296,-3784259.674845022,56995.39831790999,-19696.385220442156,2085.0520258613324,-45431.30481213728,MALIGNANT
229838914981787.12,-93060091767.6477,-51388228.04604198,36743113.59048043,19777442.91503628,2491172.5945776985,-55750.161015277,-5946.870790216079,-15701.721195801241,283388.11090511846,MALIGNANT
3094086639435.4375,-316526179884.93805,-31300261.421381325,7974740.626286477,21879344.429451946,-4877953.841136224,192600.77816096306,-58541.16814388786,6475.815542965742,-173620.6073116852,MALIGNANT
83584014929212.69,-520064046620.3527,-8104137.394297048,3832384.519900933,-5222144.50252863,-2142452.5547026456,34951.00178120365,-28724.4367352408,3166.7045897530043,-29729.67824871617,MALIGNANT
453368631451984.1,-228858693553.74146,82748516.07427542,-29475071.53035706,9443677.957738284,-6771843.394865867,208897.48799350424,62582.00955011954,-6100.472521487682,-108739.5482671404,MALIGNANT
-12747400448962.125,-510260639632.6308,27835359.895499334,-27902215.81262848,674105.5694910511,1503502.2567563835,-20192.250443067343,-40746.24693192712,10483.675205457093,-106681.16506767477,MALIGNANT
-20836444817032.125,-450272695238.5202,49762435.51130389,-43950694.276448935,6190903.704319913,2471990.580647485,-25896.36223822429,-44737.78832178196,11593.424683818736,-119723.90888263634,MALIGNANT
-175461691070265.66,-649499637493.4471,-61298691.07034855,19102152.23776172,-6419023.2683046535,-4515404.618964418,76410.55898020019,179.93569150392068,-4158.351429934308,50915.63877779892,MALIGNANT
121024710749406.62,-534668151861.44604,24469658.066985294,-13904188.95578302,-16950698.587081175,304750.0906414003,-41896.08227421342,-6477.4946490360635,6591.68922591821,-65189.74764628349,MALIGNANT
-111085408768911.28,-506329685595.2751,-117743340.40117979,58391538.01028027,703167.2923453227,-1229087.742676182,20405.048871966927,-13967.04065769821,-984.1339448610488,39619.25925803134,MALIGNANT
445664383463984.1,-299060086367.4679,79958948.74327429,-27029954.170586515,1191371.0527344346,-231131.15709076496,18236.356218127326,-26702.366445171418,5395.041277542456,-87497.17541209166,MALIGNANT
552838091424607.9,650221683829.6381,-141608802.36047372,108926814.06594396,28405267.831615616,5966424.749776153,-115910.77736087608,193962.7338891993,-37997.77185073156,447068.3868411878,MALIGNANT
11414503141895.75,-398058968280.76294,-38174538.69334758,14795714.57357031,14731252.687570106,-10451585.167086627,299683.91373308416,-5934.932273056989,-3440.0258142509956,-121357.30733642628,MALIGNANT
-17482128946189.438,-570426998263.8228,-8206734.487662956,-3738277.493597228,-6149407.219217993,-5305361.146623408,114918.09932236304,-20438.00594708872,2319.01253618225,-71284.81087981192,MALIGNANT
-89026103243174.88,-647535233425.1854,-31503126.070269562,6850896.197702628,-16117798.475372775,-3907732.519212106,52876.63001070877,-12324.193890484505,3265.73707377394,-40998.32222669209,MALIGNANT
-68589257217646.78,-1114770430.7476807,-63707003.11010006,17220968.620024085,37505585.43159287,-4932112.489339991,220018.55602939593,-33625.03889687614,-3866.1045467833246,-67395.17886961772,MALIGNANT
132017861712769.12,-479314378478.08813,61627383.53951414,-38220353.47330552,-5636268.512854699,-111496.71577634104,4378.2227473038565,-34119.69278406977,8465.685503000383,-108861.1051722136,MALIGNANT
332937052581215.4,-254444462993.4967,75386896.79356648,-34442343.4523526,18618236.081137072,-3789288.562391468,143547.76271622328,-58043.26748725312,4129.800980452099,-99138.70623708263,MALIGNANT
132034345346671.38,-146293675820.03662,-108721215.08327651,66622444.10078552,17690030.36316369,-261719.98817197606,19901.459966920323,54667.47839081582,-17351.152458538552,218104.16919927174,MALIGNANT
-240002039690863.2,-595024462151.0007,-100829355.33516417,38107141.236596696,7365579.690520193,-7897457.008103188,203034.16285179797,-5345.47869000832,-7190.212667795682,-31913.070994638758,MALIGNANT
-132664556216038.16,-660851729935.0443,-18452348.14030415,-5150730.970029425,-14399447.680442978,-4331478.359180728,72911.21159088804,-41577.88864768627,7116.480909807029,-93403.92860704656,MALIGNANT
-53433933647703.25,-97445868873.13086,-106205368.10326599,47648167.502728954,34404728.24663405,-1082539.8735933013,141739.6569602843,-55757.87679230195,5831.989179220356,-177102.0118940554,MALIGNANT
42829142032449.94,-495790245700.65173,-17616672.189500228,6169657.485527746,956859.9286536016,778355.8596020569,-20613.292482841534,-26661.386104812747,2330.813682410815,2021.312920781209,MALIGNANT
64513965709453.5,-527372977404.6036,-8424812.155899003,2669360.680766549,-6558999.512481611,-1877357.2242647845,18789.116584525796,-12807.252326489313,513.9906322943461,17384.78691323511,MALIGNANT
30523769328182.375,1698024862755.4624,-260213890.71281064,121682564.07752357,44627335.7946285,12135500.728731425,-199391.53542387494,27586.54011011195,-12136.320788777468,261190.64791066607,MALIGNANT
330319476281267.6,-383478393649.5236,107263529.84634866,-52969001.18122718,-4035206.9469708726,-772425.9918538956,25052.0127900665,-44148.56875095689,11114.814699021696,-145571.6967197089,MALIGNANT
21192367098119.312,-385663354502.1648,96347726.18286057,-71921372.9958212,15873799.663684886,-2894257.50241298,123652.80405857335,-79860.01377162462,10743.185433981544,-151489.97111386602,MALIGNANT
181506913905105.94,-483153501540.8154,62330985.92149626,-34433113.13027261,-4760644.325239543,-3083251.5193150425,75042.35851574343,-25884.95158019595,6471.944693124773,-116266.13042687022,MALIGNANT
386631885693218.1,-275189290722.8222,92479028.98486651,-40619741.54970075,8882407.91660649,-2185759.5083293407,87919.508777233,-31699.346718176643,5606.605214572872,-116038.40190320986,MALIGNANT
-24341404500606.812,-510449697413.6346,25501548.89557053,-27272656.4178338,3078454.86789963,-5810357.315527723,145373.44527906543,-33102.825418443164,1079.808784639892,-53995.35979471871,MALIGNANT
192993557664324.25,-301123922758.60913,-36861064.45850487,27513741.26306215,11076326.21146888,-2991602.026404356,106501.63636706164,-13152.27343945688,164.6070114304821,-65264.80605960042,MALIGNANT
325706481511487.25,89510695034.37634,139924661.62087983,-82902743.18080074,31316114.460325856,-5155334.504273414,176408.46893496226,3116.0850210172684,-12216.268297277486,130284.32598245522,MALIGNANT
175911072193513.38,19479708681.901733,-14217982.538482621,5727485.822294775,24326468.968023468,-2066300.9992927758,80734.42157482529,-29974.38997009449,-9997.994300660252,145569.68779542742,MALIGNANT
573418985093829.4,-179154198487.57495,90424845.6896515,-24878442.49155465,247061.0120182857,4770886.4633873105,-130125.76436447076,33469.188849742095,-4643.7854073668495,115426.67657962447,MALIGNANT
459242034539335.4,-80318299585.44324,41040303.05904926,-4034753.517202247,17087632.50691503,6265369.9528096635,-145283.35576860103,44704.4525912512,-14423.8298748981,279719.3858431057,MALIGNANT
327323989267575.4,-451770003886.52155,77419893.98579295,-32639978.798570078,-27580286.577183712,-751729.3903628709,-31829.884498583368,-44792.19309059005,16293.53707012111,-177368.23861864695,MALIGNANT
-1989040057495.1875,464078693161.16785,-175042743.5218472,87764399.32068415,21345036.476983335,1347212.307932938,-64206.06815518487,199137.4526832573,-50673.562114134416,655364.7656079206,MALIGNANT
149287423351762.94,-143108329044.50598,127967958.08514832,-86105053.58967859,26154142.25424603,-7724219.555172516,258062.9386649426,-52633.90588386066,1841.8370680175067,-106596.9498451318,MALIGNANT
-107306811308099.62,-483618596386.74164,-28065654.475846216,201919.80454663187,12170005.730851177,1276607.6645248136,-13821.316626107608,-23197.235735766662,-1269.4089571379554,66444.49590025956,MALIGNANT
92389752112444.81,-537341037341.14966,15011866.477134272,-10127583.851778325,-9623757.85834872,-995215.70700265,105.72504721452606,-35548.154395933,6700.454400963685,-51523.875892406955,MALIGNANT
77006080781523.62,-521888132267.2436,-11794910.56050007,5908921.980853345,-8026803.2762100585,1437226.0846793116,-69549.44958031154,-5188.539139609666,384.9062842087769,68705.54861067873,MALIGNANT
